t[s],Relative error in y,vy[m/s],x[m],vx[m/s]
1.0379999999999965,0.01957313353168861,-4.25521376148181,6.999318219061449,4.653276421668697
1.0389999999999964,0.019624075255902946,-4.264691626617214,7.003971495483118,4.652916989307289
1.0399999999999963,0.019675143188245793,-4.274168439151972,7.008624412472425,4.65255723502999
1.0409999999999962,0.019726337666203648,-4.283644197359055,7.013276969707455,4.652197158497833
1.041999999999996,0.019777659028244108,-4.293118899510693,7.017929166865953,4.651836759373612
1.042999999999996,0.019829107613815355,-4.3025925438783865,7.0225810036253264,4.651476037321879
1.0439999999999958,0.01988068376335875,-4.312065128732912,7.027232479662648,4.651114992008934
1.0449999999999957,0.019932387818299212,-4.321536652344336,7.031883594654657,4.650753623102829
1.0459999999999956,0.019984220121061304,-4.331007112982024,7.036534348277759,4.650391930273355
1.0469999999999955,0.020036181015067694,-4.340476508914651,7.041184740208032,4.6500299131920455
1.0479999999999954,0.02008827084474408,-4.349944838410208,7.045834770121224,4.649667571532165
1.0489999999999953,0.020140489955518627,-4.3594120997360175,7.050484437692756,4.649304904968708
1.0499999999999952,0.020192838693837378,-4.3688782911587385,7.055133742597724,4.648941913178396
1.050999999999995,0.020245317407156113,-4.378343410944379,7.059782684510902,4.64857859583967
1.051999999999995,0.020297926443949805,-4.387807457358304,7.0644312631067425,4.648214952632687
1.0529999999999948,0.020350666153719374,-4.397270428665244,7.0690794780593755,4.647850983239316
1.0539999999999947,0.020403536886985527,-4.406732323129311,7.073727329042615,4.647486687343133
1.0549999999999946,0.02045653899530996,-4.416193139013999,7.078374815729958,4.64712206462942
1.0559999999999945,0.020509672831278764,-4.425652874582202,7.083021937794588,4.646757114785152
1.0569999999999944,0.020562938748526226,-4.435111528096216,7.0876686949093735,4.646391837499003
1.0579999999999943,0.020616337101724752,-4.4445690978177534,7.092315086746872,4.646026232461334
1.0589999999999942,0.020669868246594284,-4.454025582007952,7.096961112979334,4.6456602993641924
1.059999999999994,0.020723532539907816,-4.463480978927382,7.101606773278698,4.645294037901306
1.060999999999994,0.020777330339495116,-4.4729352868360595,7.1062520673166,4.644927447768079
1.0619999999999938,0.020831262004241957,-4.482388503993449,7.110896994764368,4.644560528661588
1.0629999999999937,0.020885327894103717,-4.49184062865848,7.11554155529303,4.644193280280576
1.0639999999999936,0.020939528370101622,-4.50129165908955,7.12018574857331,4.643825702325451
1.0649999999999935,0.020993863794327664,-4.51074159354454,7.124829574275636,4.6434577944982784
1.0659999999999934,0.021048334529953104,-4.5201904302808185,7.129473032070134,4.643089556502779
1.0669999999999933,0.021102940941231534,-4.529638167555253,7.134116121626636,4.6427209880443225
1.0679999999999932,0.021157683393501377,-4.539084803624216,7.13875884261468,4.642352088829926
1.068999999999993,0.021212562253191698,-4.5485303367436005,7.14340119470351,4.641982858568246
1.069999999999993,0.021267577887822353,-4.557974765168822,7.148043177562078,4.641613296969578
1.0709999999999928,0.021322730666019873,-4.567418087154832,7.152684790859048,4.641243403745848
1.0719999999999927,0.02137802095750746,-4.576860300956123,7.157326034262794,4.64087317861061
1.0729999999999926,0.021433449133118697,-4.5863014048267425,7.161966907441404,4.640502621279045
1.0739999999999925,0.021489015564798555,-4.595741397020297,7.166607410062683,4.6401317314679495
1.0749999999999924,0.021544720625611122,-4.605180275789963,7.171247541794151,4.639760508895739
1.0759999999999923,0.02160056468973871,-4.614618039388497,7.175887302303047,4.639388953282436
1.0769999999999922,0.02165654813249251,-4.624054686068241,7.180526691256329,4.639017064349673
1.077999999999992,0.021712671330311434,-4.633490214081134,7.185165708320679,4.638644841820683
1.078999999999992,0.02176893466077232,-4.642924621678719,7.1898043531625,4.638272285420296
1.0799999999999919,0.02182533850258946,-4.652357907112153,7.19444262544792,4.637899394874938
